2016-12-31 20:00:40+00:00,b'@HimamariKaBhai @narendramodi_in @AmitShah bhakt &amp, sanghi also saying same thing 60 years. But never say on sanjay joshi sex cd to Haren.',N
2016-12-31 19:58:45+00:00,b'RT @SherESharma: Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,S
2016-12-31 19:58:44+00:00,b'@ModifiedNandan1 @VickyMallik24 @msisodia really \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82   I think all coming on #aap accounts are jokes ....not matter bhakt aaptard or any',,N
2016-12-31 19:55:21+00:00,b'@VickyMallik24 @ModifiedNandan1 @msisodia I am not bhakt ... Doctor joke \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,S
2016-12-31 19:52:43+00:00,b'@SirJadeja  Bhakt ji aisa kuch nahi hua..Mitronnnnnnnnnnnn',,S
2016-12-31 19:51:59+00:00,"b'RT @kesarirang: Mitron!! Modi ji ko dekho kitne Bindaas hai, 56 ki chhati hai...koi Chinta nahi...aur hum Bhakt pareshan rahete hain https:\xe2\x80\xa6'",,N
2016-12-31 19:51:56+00:00,b'RT @SherESharma: Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,S
2016-12-31 19:51:29+00:00,b'Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,S
2016-12-31 19:49:24+00:00,b'RT @i_me_my5elf: @Beffgeck @Ahteshamazmi hey @narendramodi how much money u gave to this Bhakt of urs to abuse? @malviyamit @buzzindelhi te\xe2\x80\xa6',,S
2016-12-31 19:45:02+00:00,b'@thekiranbedi @PMOIndia madam lets hope u being bit more rational in yr 2017 then being blind bhakt. Happy New Year',,S
2016-12-31 19:44:27+00:00,"b'RT @utpalghosh30: ""You @iMac_too are a Bhakt,Sanghi,low class idiot""\n\n-Jihadis,Pseudo Seculars,Lutyens Darbaari, Secular&amp; Badi Bindi gang h\xe2\x80\xa6'",,S
2016-12-31 19:43:51+00:00,b'@HimamariKaBhai @narendramodi_in @AmitShah you love Pakistan I know. You bjp - sangh was British agent since 1947. Bhakt will remain same.',,S
2016-12-31 19:42:53+00:00,b'@ArvindKejriwal yr sir ap bhi n bk bk bk phd hsi kya aapki isme hamne to bot gaur se suna ab bhakt n bolna bhakti krni ati to shiv ji a jati',,S
2016-12-31 19:42:22+00:00,b'@rahulkanwal woto toilet bhi jate h to bhakt desh seva khte h\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',,N
2016-12-31 19:41:57+00:00,b'@DeMOCKERYcy who is bhakt here and who is following you? Again proves  pseudo intellect of a frstrated mom.',,S
2016-12-31 19:41:47+00:00,b'@misrashashank @narulaAlka @rahulkanwal Mr bhakt u too know well if media had sung liberal Nehurvian to day India would not have stupid PM',,S
2016-12-31 19:40:22+00:00,"b'RT @utpalghosh30: ""You @iMac_too are a Bhakt,Sanghi,low class idiot""\n\n-Jihadis,Pseudo Seculars,Lutyens Darbaari, Secular&amp; Badi Bindi gang h\xe2\x80\xa6'",,S
2016-12-31 19:39:09+00:00,b'@_MiteshPatel \nWish u a very Happy Birthday Sir..!!\n\xf0\x9f\x8e\x82\xf0\x9f\x8e\x82\xf0\x9f\x8d\xb0\xf0\x9f\x8d\xad\xf0\x9f\x8d\xab\xf0\x9f\x8d\xac\xf0\x9f\x8d\xa9\nKeep bashing the bhakt-brigade\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb.!!',,N
2016-12-31 19:37:28+00:00,"b""@sarojkumar86  remove ur glass \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82then see the bright future of child and save ur self from feku's party bjp don't b a blind bhakt of bjp""",,N
2016-12-31 19:26:40+00:00,"b'RT @utpalghosh30: ""You @iMac_too are a Bhakt,Sanghi,low class idiot""\n\n-Jihadis,Pseudo Seculars,Lutyens Darbaari, Secular&amp; Badi Bindi gang h\xe2\x80\xa6'",,S
2016-12-31 19:25:13+00:00,"b'@HimamariKaBhai Being irrational is nature of Bhakt. MansiSoni snoop gate case, HarenPandya murder case - Thanx to NaMo.'",,S
2016-12-31 19:24:18+00:00,b'@anujdhar @narendramodi @timesofindia 4m netaji truth crusader hv u become a #Modi bhakt? V Disapointing.',,S
2016-12-31 19:21:57+00:00,"b'RT @RealHistoryPic: Level -1 ~ Bhakt will call you Pakistani.\n\nLevel -100 ~ God himself will appear in front of you, and call you Pakistani\xe2\x80\xa6'",,S
2016-12-31 19:16:47+00:00,b'@Richasharma0971 I stopped following this Bhakt',,S
2016-12-31 19:14:56+00:00,"b'""You @iMac_too are a Bhakt,Sanghi,low class idiot""\n\n-Jihadis,Pseudo Seculars,Lutyens Darbaari, Secular&amp; Badi Bindi\xe2\x80\xa6 https://t.co/7B0Ev6OPod'",,S
2016-12-31 19:14:39+00:00,b'@pppsandeep @BDUTT \n\nNow ur officially a bhakt ,-)',N
2016-12-31 19:13:21+00:00,b'@ajaydevgn Mahadev Bhagwaan Shiv apne iss #Shivaay Bhakt ka hamesha dhyaan rakhe.. bas yahi meri duaa hai.. Happy New year Ajay sir!',,S
2016-12-31 19:07:06+00:00,b'@Tolerant_Bhakt @sanjayuvacha suppose he screwed it. Arrogance is anarchy. He as good a farmer as AB. Guju mindset https://t.co/hw8MXlrle6',,N
2016-12-31 19:05:27+00:00,b'RT @i_me_my5elf: @Beffgeck @Ahteshamazmi hey @narendramodi how much money u gave to this Bhakt of urs to abuse? @malviyamit @buzzindelhi te\xe2\x80\xa6',,S
2016-12-31 18:58:23+00:00,"b""#Kejriwal's infatuation with #pmmodi is leaps and bounds ahead of whatever you can imagine. Started 2017 with modi chant again. #bhakt""",,N
2016-12-31 18:57:40+00:00,b'RT @i_me_my5elf: @Beffgeck @Ahteshamazmi hey @narendramodi how much money u gave to this Bhakt of urs to abuse? @malviyamit @buzzindelhi te\xe2\x80\xa6',,S
2016-12-31 18:56:25+00:00,"b""@SmartIndian2016 don't bother #bhakt brains can't comprehend any of it. Nobody asking you to follow me. Buzz off!""",,S
2016-12-31 18:56:16+00:00,"b'RT @MindTheNews: #NDTV \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x8b ""\xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x8b \xe0\xa4\xaf\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\x81 \xe0\xa4\xb8\xe0\xa5\x87"", \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x88 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x80. #hindi #MindTheNews https://t.co/JXogga9Di7'",,N
2016-12-31 18:55:55+00:00,b'@ArvindKejriwal happy New year to the corrupt and faltu politician on the planet. Also happy New year to his bhakt @iamdvivek too',,N
2016-12-31 18:55:11+00:00,b'Stay away from Modi bhakt..\n. https://t.co/5oZhpp4eui',,S
2016-12-31 18:53:09+00:00,"b'@rahulkanwal \nyeh bhakt ummed laga k baithey hain.Simply misusing media. Daily voting, bhai get some expert opinion\xe2\x80\xa6 https://t.co/H1FO5i6nFT'",,S
2016-12-31 18:49:34+00:00,b'@narendramodi Sir wishing u a very happy new year . Proud Bhakt! Devo Namo',,N
2016-12-31 18:46:14+00:00,b'@ModiLeDubega @OfficeOfArjun feku ki himmat naha. Wo to dalal media ne sher bana diya. Baki bhakt gaan to hai hi chatne ke liya',,S
2016-12-31 18:42:31+00:00,b'@shadow91196 . bhakt is best. In hindu bhakt is good word.',,N
2016-12-31 18:42:20+00:00,b'@singh_meelu @INCIndia Bhakt y r u crying',,S
2016-12-31 18:37:38+00:00,b'RT @sumitkashyapjha: Some Bhakt please sum up this #Jumla_e_Modi for me. What was the point of this entire 43min bakchodi on 31st Dec ??',,S
2016-12-31 18:35:49+00:00,b'@Ankita_Shah8 @ArvindKejriwal jaise kejri ne Delhi ka kaata vaise bhakt mitra ne aapka kaat diya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,S
2016-12-31 18:33:04+00:00,b'RT @AzizBKhan: @_MiteshPatel @naam_pk @AnupamPkher bhakt chituye hai. Kuch bhi servey karte hai. Batao takle par baal kitne hote hai. Bank\xe2\x80\xa6',,S
2016-12-31 18:30:34+00:00,b'@narendramodi no I am not modi bhakt ...',,S
2016-12-31 18:28:10+00:00,b'RT @hussen1021: @anchan_shaila @kamyamht aaj 2016 ki aakhri jumlebaji thi aur saare bhakt waah waahi lutane me mast he saath me Bhakt media\xe2\x80\xa6',,S
2016-12-31 18:27:57+00:00,b'RT @Ankita_Shah8: .@ArvindKejriwal Sir mere Bhakt mitar Keh rhe the ki Jan dhan accounts me 10-10k aayenge new year par ....Sahi hai kya ??\xe2\x80\xa6',,S
2016-12-31 18:27:50+00:00,b'RT @AzizBKhan: @_MiteshPatel @naam_pk @AnupamPkher bhakt chituye hai. Kuch bhi servey karte hai. Batao takle par baal kitne hote hai. Bank\xe2\x80\xa6',,S
2016-12-31 18:26:56+00:00,"b'RT @Chemburstudio: Not even old wine in new bottle?!! #PMModi disappoints his Bhakt &amp; runs away from #blackmoneycleanup drive,A most medioc\xe2\x80\xa6'",,S
2016-12-31 18:24:41+00:00,b'@ZeeNewsHindi @sudhirchaudhary Chaudhary ji agar Desh Bhakt aur Apni Maa se pyar karte ho to Note Bandi me Marne walon ki sachhai dikhao....',,S
2016-12-31 18:24:12+00:00,b'@Maddy_Saheb @karuna0802 @HarendraKeelka @aishwaryverma9 \n Bhakt ke pass agar sochne ki takat Hoti tou wo bhakt hote  kya \nWo murkh hote h\xf0\x9f\x91\x89\xf0\x9f\x98\x82',,S
2016-12-31 18:23:33+00:00,b'@BhabhutiG more sense.. else I am sure u would be someone doing something nice.. Happy New Year.. and like u another modi bhakt here',,S
2016-12-31 18:21:21+00:00,b'RT @i_me_my5elf: @Beffgeck @Ahteshamazmi hey @narendramodi how much money u gave to this Bhakt of urs to abuse? @malviyamit @buzzindelhi te\xe2\x80\xa6',,S
2016-12-31 18:20:56+00:00,b'RT @i_me_my5elf: @Beffgeck @Ahteshamazmi hey @narendramodi how much money u gave to this Bhakt of urs to abuse? @malviyamit @buzzindelhi te\xe2\x80\xa6',,S
2016-12-31 18:18:49+00:00,b'@Katu__Vachan @kapsology nahi bhakt jaitly par bhookna chaloo kar denge',,S
2016-12-31 23:50:31+00:00,"b'Wishing u&amp;ur family a very blessed New year with good wishes4 a life filled with lots of luv, hapines, good health&amp;\xe2\x80\xa6 https://t.co/GSRKIJro8s'",,S
2016-12-31 23:08:19+00:00,b'@GauravPandhi @rahulkanwal bhai rahul aap shakal se aur akal se chusa hua bhakt lagte ho \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,N
2016-12-31 22:55:56+00:00,b'Bhakto Bhakto ..ha ji ..new year eve p bhauku..Ha ji ..jumla bolu ..Ha ji..Kucha acha bolu..Na ji ..Shameless Bhakt Shameless PM #ModiSpeech',,N
2016-12-31 22:55:07+00:00,b'@misrashashank now get lost bhakt',,S
2016-12-31 22:54:53+00:00,b'@misrashashank Mr bhakt 2019 will give befitting reply to Feku PM by kicking him out. Modi has to pay for killing hundreds standing in line',,S
2016-12-31 22:37:51+00:00,b'@ArvindKejriwal saal ka aakhri din bhi japta reh.asli bhakt of modi ji to aap khud ho. Har waqkt modi ji modi ji...kuch kam hai ki nai ?',,N
2016-12-31 22:35:31+00:00,b'@drAditya95 thanks for the respect... Same to you.. Trademark bhakt',,S
2016-12-31 22:28:02+00:00,b'@AsYouNotWish @Ankita_Shah8 I can understand u being a bhakt but why attack someone personally',,N
2016-12-31 22:14:26+00:00,"b""@chetan_bhagat be a desh bhakt,,, y don't u spent new year with jawans,,,,  u people use them as bait,,,""",,N
2016-12-31 22:13:11+00:00,b'@misrashashank @narulaAlka @rahulkanwal bhakt Is rattled \xf0\x9f\x98\x89\xf0\x9f\x98\x89',,N
2016-12-31 22:00:50+00:00,"b'RT @Sai_ki_bitiya: Rt if you are neither a bhakt, congi, aaptard. RT if you just care about people &amp; decisions. No matter who makes them.'",,S
2016-12-31 21:37:08+00:00,b'@AakalpJohari @niraj1712 @abhisar_sharma .... Wow another chutiya logic of Modi bhakt',,S
2016-12-31 21:17:19+00:00,b'@JackShuklaETF @digvijaya_28 \nBecharey is bhakt ko uthaya.Yeh duty pey hai. Idhar aap kuch likhain phir yeh apne sanghi bhasha mey uttar dey',,N
2016-12-31 21:06:29+00:00,b'@AbhayDubey_ @RoflRavish 125 crore Indian ke kale Lund pakede hain is bhadwe ne baki sab bhakt pakenge',,S
2016-12-31 21:01:35+00:00,"b'RT @Sai_ki_bitiya: Rt if you are neither a bhakt, congi, aaptard. RT if you just care about people &amp; decisions. No matter who makes them.'",,S
2016-12-31 20:58:36+00:00,b'Why demonetisation is greatst blunder by a gvt in 69 yrs of fre India https://t.co/BPeH346ciC\nBhakt,Busin Stndard is Anti-Nationl #happy2017',N
2016-12-31 20:57:41+00:00,"b'RT @Sai_ki_bitiya: Rt if you are neither a bhakt, congi, aaptard. RT if you just care about people &amp; decisions. No matter who makes them.'",,S
2016-12-31 20:56:55+00:00,"b'RT @Sai_ki_bitiya: Rt if you are neither a bhakt, congi, aaptard. RT if you just care about people &amp; decisions. No matter who makes them.'",,S
2016-12-31 20:56:45+00:00,b'Bhakt bhai logon ko Naya varsh mangalmay ho \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d',,N
2016-12-31 20:54:27+00:00,"b'@Richasharma0971 @narulaAlka @rahulkanwal am shocked how ""liberal Nehruvians""  can\'t tolerate any diff of opinion, and troll me as Mr. Bhakt'",,S
2016-12-31 20:54:00+00:00,"b'RT @iSabinaAhmed: Hehehe I am not Bhakt sir.\nBut yes I have lots of respect for my PM.\nHe is just like angel sent to India, to end corrupti\xe2\x80\xa6'",,S
2016-12-31 20:53:12+00:00,"b'RT @Sai_ki_bitiya: Rt if you are neither a bhakt, congi, aaptard. RT if you just care about people &amp; decisions. No matter who makes them.'",,S
2016-12-31 20:52:11+00:00,"b'@Richasharma0971 @narulaAlka @rahulkanwal and so Ms. bhakt of INC and ""Liberal Nehruvian"" wud RaGa bn a better PM?'",,S
2016-12-31 20:51:33+00:00,"b'RT @Sai_ki_bitiya: Rt if you are neither a bhakt, congi, aaptard. RT if you just care about people &amp; decisions. No matter who makes them.'",,S
2016-12-31 20:41:46+00:00,"b""@subir_ray1 @INCIndia /one doesn't expect a bhakt any better than his master!\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82""",,S
2016-12-31 20:36:35+00:00,b'@Tolerant_Bhakt @sanjayuvacha @navinkhaitan @jamewils I like it - U r too much',,N
2016-12-31 20:35:36+00:00,b'@Tolerant_Bhakt @sanjayuvacha @aadish_bansal \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',,N
2016-12-31 20:35:06+00:00,b'@rrmaurya1 @INCIndia rahul ji aap to and bhakt ho aaka modi to janta ko bech ke khaa gayaa jumlebaaz hai ane amiro kaa ate bharr raha hai',,S
2016-12-31 20:35:03+00:00,"b""RT @mgrg7: .@meerasanyal's videos went well even with some rich, bhakt friends who start fighting  as soon as i send them something from #A\xe2\x80\xa6""",,S
2016-12-31 20:33:55+00:00,b'@DonMufflerMan No AAPTARDS we are round AAPIANS.. bhakt honge BJPTARDS',,N
2016-12-31 20:32:18+00:00,"b""No break neta-roams whol wrld wt one India's \xe2\x82\xb9 &amp; cums bk empty hand is termed Hardworking. @rahulkanwal christened\xe2\x80\xa6 https://t.co/RlI4rNJodE""",,N
2016-12-31 20:31:34+00:00,b'RT @i_me_my5elf: @Beffgeck @Ahteshamazmi hey @narendramodi how much money u gave to this Bhakt of urs to abuse? @malviyamit @buzzindelhi te\xe2\x80\xa6',,S
2016-12-31 20:29:53+00:00,"b"".@meerasanyal's videos went well even with some rich, bhakt friends who start fighting  as soon as i send them some\xe2\x80\xa6 https://t.co/DXQiExq8cK""",,N
2016-12-31 20:28:49+00:00,"b'@nknikhilsingh @wocharlog jahil bhakt to doosro ko gali dene me PhD kre hai,chudbaile tu owaisi ka kr ya kisi bhi chutye ka,,lkn rhega bhkt'",,S
2016-12-31 20:27:53+00:00,b'RT @XitijNanavaty: Rajdeep is a Sai baba bhakt.\n\nRajdeep Shirdi Sai ...!',,N
2016-12-31 20:24:48+00:00,b'@nknikhilsingh @wocharlog  modi ko support mrne wala bhakt hai chutye abhi tak bhakt ka matlb nahi smjhe ho',,S
2016-12-31 20:23:47+00:00,"b""RT @MinhazMerchant: Hope anti-bhakt bhakts don't call good old Ratan Tata an RSS bhakt after he visited Mohan Bhagwat ;) https://t.co/bi1AK\xe2\x80\xa6""",,S
2016-12-31 20:20:57+00:00,"b'@shadow91196 @anandbrajesh11 @AAPKA_RK sochne le liye dimag lagta hai,gar hota to aaptard na hota aur har jagah jake bhakt spotted na likhta'",,S
2016-12-31 20:20:12+00:00,b'@IndiaToday @narendramodi @BJP4India  waah yha ek b bhakt ni aaya apne parivar ka snskar dikhane. modi ji ne sb ko ullu bna diya.smjh gye sb',,S
2016-12-31 20:18:38+00:00,b'RT @SherESharma: Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,S
2016-12-31 20:15:29+00:00,b'RT @SherESharma: Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,N
2016-12-31 20:15:26+00:00,b'@PMOIndia bhakto ko chutya bana diya akhir kaar...hahahaha..bhakt bechaare aap ke..',,S
2016-12-31 20:12:08+00:00,b'@smritiirani itna bda decision liya tha demonetization ka. bs thank u  bol gya. shame on modi ji. sach me hum bhakt andhe the..',,S
2016-12-31 20:05:55+00:00,b'RT @SherESharma: Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,S
2016-12-31 20:04:15+00:00,b'RT @SherESharma: Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,S
2016-12-31 20:03:44+00:00,b'RT @SherESharma: Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,S
2016-12-31 20:00:40+00:00,b'@HimamariKaBhai @narendramodi_in @AmitShah bhakt &amp, sanghi also saying same thing 60 years. But never say on sanjay joshi sex cd to Haren.',N
2016-12-31 19:58:45+00:00,b'RT @SherESharma: Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,S
2016-12-31 19:58:44+00:00,b'@ModifiedNandan1 @VickyMallik24 @msisodia really \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82   I think all coming on #aap accounts are jokes ....not matter bhakt aaptard or any',,N
2016-12-31 19:55:21+00:00,b'@VickyMallik24 @ModifiedNandan1 @msisodia I am not bhakt ... Doctor joke \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,S
2016-12-31 19:52:43+00:00,b'@SirJadeja  Bhakt ji aisa kuch nahi hua..Mitronnnnnnnnnnnn',,N
2016-12-31 19:51:59+00:00,"b'RT @kesarirang: Mitron!! Modi ji ko dekho kitne Bindaas hai, 56 ki chhati hai...koi Chinta nahi...aur hum Bhakt pareshan rahete hain https:\xe2\x80\xa6'",,N
2016-12-31 19:51:56+00:00,b'RT @SherESharma: Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,S
2016-12-31 19:51:29+00:00,b'Hindu Rashtra banane waale sabhi Modi Bhakt aaj Twitter par #happynewyear  wish dete paaye ja rahe hai\n#NewYear',,S
2016-12-31 19:49:24+00:00,b'RT @i_me_my5elf: @Beffgeck @Ahteshamazmi hey @narendramodi how much money u gave to this Bhakt of urs to abuse? @malviyamit @buzzindelhi te\xe2\x80\xa6',,S
2016-12-31 19:45:02+00:00,b'@thekiranbedi @PMOIndia madam lets hope u being bit more rational in yr 2017 then being blind bhakt. Happy New Year',,S
2016-12-31 19:44:27+00:00,"b'RT @utpalghosh30: ""You @iMac_too are a Bhakt,Sanghi,low class idiot""\n\n-Jihadis,Pseudo Seculars,Lutyens Darbaari, Secular&amp; Badi Bindi gang h\xe2\x80\xa6'",,S
2016-12-31 19:43:51+00:00,b'@HimamariKaBhai @narendramodi_in @AmitShah you love Pakistan I know. You bjp - sangh was British agent since 1947. Bhakt will remain same.',,S
2016-12-31 19:42:53+00:00,b'@ArvindKejriwal yr sir ap bhi n bk bk bk phd hsi kya aapki isme hamne to bot gaur se suna ab bhakt n bolna bhakti krni ati to shiv ji a jati',,S
2016-12-31 19:42:22+00:00,b'@rahulkanwal woto toilet bhi jate h to bhakt desh seva khte h\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',,N
2016-12-31 19:41:57+00:00,b'@DeMOCKERYcy who is bhakt here and who is following you? Again proves  pseudo intellect of a frstrated mom.',,S
2016-12-31 19:41:47+00:00,b'@misrashashank @narulaAlka @rahulkanwal Mr bhakt u too know well if media had sung liberal Nehurvian to day India would not have stupid PM',,N
2016-12-31 19:40:22+00:00,"b'RT @utpalghosh30: ""You @iMac_too are a Bhakt,Sanghi,low class idiot""\n\n-Jihadis,Pseudo Seculars,Lutyens Darbaari, Secular&amp; Badi Bindi gang h\xe2\x80\xa6'",,S
2016-12-31 19:39:09+00:00,b'@_MiteshPatel \nWish u a very Happy Birthday Sir..!!\n\xf0\x9f\x8e\x82\xf0\x9f\x8e\x82\xf0\x9f\x8d\xb0\xf0\x9f\x8d\xad\xf0\x9f\x8d\xab\xf0\x9f\x8d\xac\xf0\x9f\x8d\xa9\nKeep bashing the bhakt-brigade\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb.!!',,S
2016-12-31 19:37:28+00:00,"b""@sarojkumar86  remove ur glass \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82then see the bright future of child and save ur self from feku's party bjp don't b a blind bhakt of bjp""",,S
2016-12-31 19:26:40+00:00,"b'RT @utpalghosh30: ""You @iMac_too are a Bhakt,Sanghi,low class idiot""\n\n-Jihadis,Pseudo Seculars,Lutyens Darbaari, Secular&amp; Badi Bindi gang h\xe2\x80\xa6'",,S
2016-12-31 19:25:13+00:00,"b'@HimamariKaBhai Being irrational is nature of Bhakt. MansiSoni snoop gate case, HarenPandya murder case - Thanx to NaMo.'",,N
2016-12-31 19:24:18+00:00,b'@anujdhar @narendramodi @timesofindia 4m netaji truth crusader hv u become a #Modi bhakt? V Disapointing.',,N
2016-12-31 19:21:57+00:00,"b'RT @RealHistoryPic: Level -1 ~ Bhakt will call you Pakistani.\n\nLevel -100 ~ God himself will appear in front of you, and call you Pakistani\xe2\x80\xa6'",,N
2016-12-31 19:16:47+00:00,b'@Richasharma0971 I stopped following this Bhakt',,S
2016-12-31 19:14:56+00:00,"b'""You @iMac_too are a Bhakt,Sanghi,low class idiot""\n\n-Jihadis,Pseudo Seculars,Lutyens Darbaari, Secular&amp; Badi Bindi\xe2\x80\xa6 https://t.co/7B0Ev6OPod'",,S
2016-12-31 19:14:39+00:00,b'@pppsandeep @BDUTT \n\nNow ur officially a bhakt ,-)',S
2016-12-31 19:13:21+00:00,b'@ajaydevgn Mahadev Bhagwaan Shiv apne iss #Shivaay Bhakt ka hamesha dhyaan rakhe.. bas yahi meri duaa hai.. Happy New year Ajay sir!',,S
2016-12-31 19:07:06+00:00,b'@Tolerant_Bhakt @sanjayuvacha suppose he screwed it. Arrogance is anarchy. He as good a farmer as AB. Guju mindset https://t.co/hw8MXlrle6',,N
2016-12-31 19:05:27+00:00,b'RT @i_me_my5elf: @Beffgeck @Ahteshamazmi hey @narendramodi how much money u gave to this Bhakt of urs to abuse? @malviyamit @buzzindelhi te\xe2\x80\xa6',,S
2016-12-31 18:58:23+00:00,"b""#Kejriwal's infatuation with #pmmodi is leaps and bounds ahead of whatever you can imagine. Started 2017 with modi chant again. #bhakt""",,P
2016-12-31 18:57:40+00:00,b'RT @i_me_my5elf: @Beffgeck @Ahteshamazmi hey @narendramodi how much money u gave to this Bhakt of urs to abuse? @malviyamit @buzzindelhi te\xe2\x80\xa6',,
2016-12-31 18:56:25+00:00,"b""@SmartIndian2016 don't bother #bhakt brains can't comprehend any of it. Nobody asking you to follow me. Buzz off!""",,S
2016-12-31 18:56:16+00:00,"b'RT @MindTheNews: #NDTV \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x8b ""\xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x8b \xe0\xa4\xaf\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\x81 \xe0\xa4\xb8\xe0\xa5\x87"", \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x88 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x80. #hindi #MindTheNews https://t.co/JXogga9Di7'",,N
2016-12-31 18:55:55+00:00,b'@ArvindKejriwal happy New year to the corrupt and faltu politician on the planet. Also happy New year to his bhakt @iamdvivek too',,S
2016-12-31 18:55:11+00:00,b'Stay away from Modi bhakt..\n. https://t.co/5oZhpp4eui',,S
2016-12-31 18:53:09+00:00,"b'@rahulkanwal \nyeh bhakt ummed laga k baithey hain.Simply misusing media. Daily voting, bhai get some expert opinion\xe2\x80\xa6 https://t.co/H1FO5i6nFT'",,N
